Timestamp,Gender,Age,Race,Occupation,Do you agree that skincare is important?,Have you ever used any skin care products?,Skin Conditions,Preferred Type of Ingredients,How do you choose your products?,Do you use samples before buying skincare products?,How often do you buy skincare products?,How willing are you to try different skin care products?,Where do you purchase your skin care products?,Average monthly spending on skincare products,The list of ingredients on a product is hard to understand.,I want to gain knowledge of skincare regime in easy and understandable way.,Do you think that technology can improve your skincare routine?,Have you heard about AI (Artificial Intelligence)?,Do you want to have a skin scanning app that can customize skincare regime?,How excited  would you be to use the skin scanning application?,State
4/23/2022 10:08,Female,30-35,Malay,Manager,Yes,No,Combination Skin,Hypoallergenic,Relatives,Yes,Often,Willing,Online,RM 150 - RM 199,Strongly Disagree,Yes,No,No,Yes,Moderately Excited,Terengganu
7/22/2022 6:45,Female,14-19,Malay,Manager,Yes,Yes,Uneven Skin Tone,Natural,Relatives,Yes,Never,Willing,Online,RM 200 - RM 300,Strongly Agree,Yes,Yes,Yes,Yes,Not At All Excited,Perak
4/29/2022 17:12,Female,20-24,Malay,Teacher,Yes,Yes,Oily Skin,Oil-free,Brand,No,Often,Willing,Specialized Beauty Shops,RM 50 - RM 99,Agree,Yes,Yes,Yes,Yes,Very Excited,Johor
11/18/2022 9:00,Female,25-29,Malay,Teacher,No,Yes,Brown Spots,Hypoallergenic,Relatives,Yes,Very often,Not Willing,Online,RM 100 - RM 149,Agree,No,Yes,Yes,Yes,Extremely Excited,W.P. Putrajaya
4/27/2022 13:40,Female,20-24,Malay,Doctor,Yes,No,Oily Skin,Natural,Relatives,Yes,Rarely,Willing,Mall,RM 100 - RM 149,Agree,Yes,Yes,Yes,Yes,Extremely Excited,W.P. Kuala Lumpur
4/26/2022 17:39,Male,25-29,Malay,Own,Yes,Yes,Combination Skin,Noncomedogenic,Relatives,Yes,Rarely,Not Willing,Online,RM 150 - RM 199,Neutral,Yes,Yes,Yes,Yes,Extremely Excited,W.P. Kuala Lumpur
8/5/2022 18:56,Female,30-35,Malay,Engineer,Yes,Yes,Uneven Skin Tone,Noncomedogenic,Observation,Yes,Often,Willing,Online,RM 150 - RM 199,Agree,Yes,Yes,No,Yes,Slightly Excited,W.P. Kuala Lumpur
5/13/2022 17:39,Male,20-24,Malay,Designer,Yes,Yes,Combination Skin,Alcohol-free,Brand,Yes,Never,Willing,Online,RM 100 - RM 149,Disagree,Yes,Yes,Yes,No,Extremely Excited,W.P. Kuala Lumpur
8/8/2022 21:54,Female,20-24,Malay,Architect,Yes,Yes,Sensitive Skin,Natural,Relatives,Yes,Sometimes,Willing,Online,RM 20 - RM 49,Strongly Disagree,Yes,Yes,Yes,Yes,Extremely Excited,W.P. Labuan
10/20/2022 9:07,Female,20-24,Malay,Architect,Yes,Yes,Combination Skin,Oil-free,Relatives,Yes,Rarely,Willing,Pharmacy,RM 20 - RM 49,Agree,Yes,No,Yes,Yes,Extremely Excited,W.P. Putrajaya
4/1/2022 12:39,Female,20-24,Malay,Own,Yes,Yes,Combination Skin,Antioxidant,Product ,No,Very often,Willing,Online,> RM 300,Agree,Yes,Yes,Yes,No,Slightly Excited,Pulau Pinang
11/10/2022 21:32,Female,30-35,Malay,Student,Yes,Yes,Combination Skin,Natural,Relatives,Yes,Often,Willing,Online,RM 200 - RM 300,Disagree,Yes,Yes,Yes,Yes,Very Excited,Perlis
9/30/2022 3:57,Female,25-29,Malay,Teacher,Yes,Yes,Uneven Skin Tone,Natural,Brand,Yes,Sometimes,Not Willing,Online,RM 200 - RM 300,Strongly Agree,No,Yes,No,Yes,Slightly Excited,Kelantan
6/24/2022 16:40,Female,>35,Malay,Consultant,Yes,Yes,Uneven Skin Tone,Alcohol-free,Relatives,Yes,Rarely,Willing,Online,RM 150 - RM 199,Neutral,Yes,Yes,Yes,Yes,Moderately Excited,Selangor
6/10/2022 20:24,Female,>35,Malay,Manager,Yes,No,Uneven Skin Tone,Noncomedogenic,Product ,No,Sometimes,Willing,Mall,RM 50 - RM 99,Disagree,Yes,Yes,No,Yes,Slightly Excited,Terengganu
4/6/2022 3:46,Female,25-29,Malay,Student,Yes,Yes,Sensitive Skin,Hypoallergenic,Brand,Yes,Yes,Willing,Specialized Beauty Shops,RM 50 - RM 99,Neutral,Yes,Yes,No,Yes,Moderately Excited,Selangor
7/11/2022 22:00,Male,30-35,Malay,Teacher,Yes,Yes,Oily Skin,Oil-free,Brand,No,Sometimes,Willing,Online,RM 100 - RM 149,Strongly Disagree,Yes,Yes,Yes,Yes,Extremely Excited,Negeri Sembilan
6/4/2022 8:35,Female,25-29,Malay,Doctor,No,Yes,Uneven Skin Tone,Hypoallergenic,Brand,Yes,Yes,Willing,Online,RM 200 - RM 300,Disagree,Yes,No,Yes,Yes,Extremely Excited,Selangor
4/28/2022 22:15,Female,25-29,Malay,Teacher,Yes,Yes,Uneven Skin Tone,Noncomedogenic,Brand,No,Often,Willing,Specialized Beauty Shops,RM 200 - RM 300,Strongly Agree,Yes,Yes,Yes,Yes,Extremely Excited,W.P. Putrajaya
5/21/2022 17:01,Female,>35,Malay,Designer,Yes,Yes,Combination Skin,Alcohol-free,Relatives,Yes,Rarely,Willing,Pharmacy,RM 100 - RM 149,Neutral,Yes,Yes,Yes,Yes,Moderately Excited,W.P. Kuala Lumpur
3/25/2022 23:22,Female,>35,Malay,Teacher,Yes,Yes,Combination Skin,Noncomedogenic,Brand,Yes,Yes,Willing,Mall,RM 50 - RM 99,Disagree,Yes,No,Yes,Yes,Very Excited,Perlis
10/27/2022 0:50,Male,>35,Malay,Architect,Yes,No,Brown Spots,Natural,Brand,No,Never,Willing,Online,RM 200 - RM 300,Disagree,Yes,No,Yes,Yes,Extremely Excited,Melaka
6/18/2022 0:15,Female,30-35,Malay,Designer,Yes,Yes,Uneven Skin Tone,Oil-free,Brand,No,Very often,Willing,Online,RM 200 - RM 300,Neutral,Yes,Yes,Yes,Yes,Extremely Excited,Perlis
9/25/2022 22:22,Female,30-35,Malay,Student,Yes,Yes,Uneven Skin Tone,Oil-free,Relatives,Yes,Rarely,Willing,Online,RM 150 - RM 199,Agree,Yes,No,Yes,Yes,Moderately Excited,Johor
4/1/2022 20:30,Female,25-29,Malay,Teacher,Yes,Yes,Oily Skin,Low pH,Relatives,No,Often,Willing,Pharmacy,RM 100 - RM 149,Neutral,Yes,Yes,No,No,Moderately Excited,Kelantan
5/16/2022 19:47,Female,20-24,Malay,Manager,Yes,Yes,Uneven Skin Tone,Alcohol-free,Relatives,Yes,Very often,Willing,Online,RM 20 - RM 49,Disagree,Yes,Yes,Yes,Yes,Very Excited,Selangor
11/17/2022 21:59,Female,30-35,Malay,Teacher,Yes,Yes,Combination Skin,Oil-free,Brand,Yes,Never,Willing,Online,RM 20 - RM 49,Disagree,No,No,Yes,Yes,Extremely Excited,Terengganu
5/21/2022 21:13,Male,14-19,Malay,Doctor,Yes,Yes,Brown Spots,Noncomedogenic,Relatives,Yes,Rarely,Willing,Online,> RM 300,Agree,Yes,Yes,No,Yes,Moderately Excited,Kedah
10/22/2022 18:32,Male,25-29,Malay,Manager,Yes,Yes,Combination Skin,Oil-free,Relatives,Yes,Often,Not Willing,Online,RM 150 - RM 199,Agree,Yes,Yes,Yes,Yes,Extremely Excited,W.P. Labuan
7/3/2022 9:36,Female,20-24,Malay,Own,Yes,Yes,Combination Skin,Noncomedogenic,Relatives,Yes,Very often,Willing,Specialized Beauty Shops,RM 200 - RM 300,Strongly Disagree,Yes,Yes,No,No,Extremely Excited,Perlis
8/11/2022 8:45,Female,25-29,Malay,Manager,Yes,Yes,Dry,Natural,Relatives,No,Sometimes,Willing,Mall,RM 50 - RM 99,Disagree,No,Yes,Yes,Yes,Very Excited,Sarawak
5/13/2022 10:48,Female,>35,Malay,Student,Yes,Yes,Brown Spots,Natural,Product,No,Sometimes,Willing,Online,RM 50 - RM 99,Agree,Yes,Yes,Yes,Yes,Moderately Excited,Selangor
4/17/2022 3:13,Male,14-19,Malay,Manager,Yes,Yes,Combination Skin,Hypoallergenic,Dermatologist,Yes,Sometimes,Not Willing,Online,RM 100 - RM 149,Strongly Disagree,Yes,Yes,Yes,Yes,Very Excited,Kedah
5/20/2022 15:18,Female,>35,Malay,Manager,Yes,Yes,Uneven Skin Tone,Hypoallergenic,Brand,Yes,Rarely,Willing,Online,RM 200 - RM 300,Disagree,Yes,Yes,Yes,Yes,Extremely Excited,Sarawak
10/19/2022 5:06,Male,30-35,Malay,Manager,No,Yes,Uneven Skin Tone,Natural,Relatives,No,Never,Willing,Online,RM 150 - RM 199,Agree,No,Yes,Yes,Yes,Extremely Excited,Terengganu
6/2/2022 3:33,Female,20-24,Malay,Own,Yes,Yes,Combination Skin,Natural,Observation,Yes,Sometimes,Willing,Online,RM 200 - RM 300,Strongly Agree,No,Yes,No,Yes,Very Excited,Negeri Sembilan
7/27/2022 13:16,Male,30-35,Malay,Student,Yes,No,Combination Skin,Oil-free,Relatives,Yes,Often,Willing,Mall,RM 100 - RM 149,Disagree,Yes,Yes,Yes,Yes,Slightly Excited,Sarawak
11/15/2022 6:46,Male,20-24,Malay,Doctor,No,Yes,Combination Skin,Natural,Observation,Yes,Yes,Willing,Online,RM 100 - RM 149,Disagree,Yes,Yes,No,Yes,Very Excited,Negeri Sembilan
11/21/2022 23:12,Female,14-19,Malay,Manager,Yes,Yes,Oily Skin,Natural,Dermatologist,Yes,Never,Willing,Online,RM 100 - RM 149,Neutral,Yes,Yes,No,Yes,Moderately Excited,Terengganu
5/25/2022 12:48,Female,25-29,Malay,Architect,Yes,Yes,Combination Skin,Noncomedogenic,Pricing,Yes,Very often,Willing,Online,RM 20 - RM 49,Agree,No,No,Yes,Yes,Very Excited,W.P. Putrajaya
9/19/2022 14:07,Female,25-29,Malay,Manager,Yes,Yes,Pigmentation,Alcohol-free,Relatives,Yes,Rarely,Willing,Online,RM 20 - RM 49,Strongly Disagree,Yes,Yes,No,Yes,Moderately Excited,Kedah
7/30/2022 1:02,Female,25-29,Malay,Manager,Yes,Yes,Uneven Skin Tone,Hypoallergenic,Relatives,Yes,Yes,Willing,Online,> RM 300,Strongly Disagree,Yes,No,Yes,No,Extremely Excited,W.P. Labuan
8/13/2022 19:49,Female,30-35,Malay,Architect,Yes,No,Uneven Skin Tone,Noncomedogenic,Relatives,Yes,Sometimes,Not Willing,Online,> RM 300,Strongly Agree,Yes,Yes,Yes,Yes,Very Excited,Negeri Sembilan
5/16/2022 23:31,Female,25-29,Malay,Student,Yes,Yes,Brown Spots,Hypoallergenic,Brand,Yes,Sometimes,Not Willing,Online,RM 150 - RM 199,Agree,Yes,No,Yes,Yes,Moderately Excited,Kelantan
10/17/2022 2:38,Female,20-24,Malay,Architect,No,Yes,Combination Skin,Noncomedogenic,Relatives,Yes,Sometimes,Willing,Online,RM 50 - RM 99,Neutral,Yes,Yes,Yes,No,Very Excited,Pulau Pinang
10/29/2022 13:43,Female,30-35,Malay,Designer,Yes,Yes,Combination Skin,Natural,Brand,Yes,Never,Willing,Online,RM 100 - RM 149,Disagree,No,Yes,Yes,Yes,Extremely Excited,Pahang
5/1/2022 5:08,Female,30-35,Malay,Manager,No,Yes,Combination Skin,Alcohol-free,Brand,No,Very often,Willing,Online,RM 100 - RM 149,Agree,Yes,Yes,Yes,Yes,Slightly Excited,Sarawak
9/8/2022 4:31,Female,20-24,Malay,Student,Yes,Yes,Uneven Skin Tone,Oil-free,Relatives,Yes,Rarely,Willing,Specialized Beauty Shops,RM 200 - RM 300,Strongly Agree,No,Yes,No,Yes,Not At All Excited,Negeri Sembilan
8/19/2022 1:09,Male,25-29,Malay,Designer,Yes,Yes,Combination Skin,Low pH,Brand,Yes,Often,Not Willing,Specialized Beauty Shops,RM 150 - RM 199,Strongly Agree,No,Yes,Yes,No,Moderately Excited,W.P. Putrajaya
6/23/2022 23:18,Female,14-19,Malay,Engineer,Yes,Yes,Combination Skin,Antioxidant,Salesperson,Yes,Rarely,Willing,Mall,RM 100 - RM 149,Strongly Agree,No,Yes,Yes,Yes,Very Excited,Melaka
5/23/2022 19:34,Female,30-35,Malay,Manager,Yes,Yes,Normal Skin,Alcohol-free,Brand,Yes,Sometimes,Willing,Online,RM 100 - RM 149,Neutral,Yes,No,Yes,Yes,Moderately Excited,Perak
4/15/2022 18:24,Female,20-24,Malay,Designer,Yes,Yes,Combination Skin,Alcohol-free,Relatives,Yes,Rarely,Not Willing,Online,RM 100 - RM 149,Agree,Yes,Yes,Yes,Yes,Moderately Excited,Perak
7/28/2022 7:17,Female,20-24,Malay,Teacher,Yes,Yes,Combination Skin,Natural,Product ,Yes,Often,Willing,Online,RM 100 - RM 149,Strongly Disagree,Yes,Yes,Yes,Yes,Extremely Excited,Terengganu
9/18/2022 10:38,Female,25-29,Malay,Architect,No,Yes,Uneven Skin Tone,Hypoallergenic,Relatives,No,Sometimes,Willing,Online,RM 100 - RM 149,Strongly Agree,Yes,No,Yes,Yes,Very Excited,Sarawak
7/10/2022 8:53,Male,>35,Malay,Designer,Yes,Yes,Uneven Skin Tone,Alcohol-free,Relatives,Yes,Rarely,Willing,Online,RM 100 - RM 149,Strongly Agree,Yes,Yes,Yes,Yes,Very Excited,Sabah
3/30/2022 11:05,Female,20-24,Malay,Manager,Yes,Yes,Combination Skin,Hypoallergenic,Relatives,Yes,Yes,Willing,Online,RM 20 - RM 49,Neutral,Yes,Yes,Yes,Yes,Moderately Excited,Kedah
4/27/2022 5:28,Male,20-24,Malay,Manager,Yes,Yes,Combination Skin,Antioxidant,Brand,No,Very often,Willing,Mall,> RM 300,Neutral,Yes,Yes,Yes,Yes,Very Excited,W.P. Labuan
4/30/2022 2:47,Female,25-29,Malay,Doctor,Yes,Yes,Combination Skin,Natural,Relatives,No,Sometimes,Willing,Online,> RM 300,Disagree,Yes,Yes,Yes,Yes,Slightly Excited,Negeri Sembilan
6/15/2022 8:23,Female,20-24,Malay,Designer,Yes,Yes,Combination Skin,Alcohol-free,Brand,Yes,Rarely,Willing,Online,RM 150 - RM 199,Strongly Agree,No,No,Yes,Yes,Very Excited,Melaka
5/31/2022 10:46,Female,20-24,Malay,Manager,Yes,Yes,Uneven Skin Tone,Natural,Relatives,No,Sometimes,Not Willing,Online,RM 50 - RM 99,Neutral,Yes,Yes,Yes,Yes,Extremely Excited,Pahang
6/19/2022 23:00,Female,20-24,Malay,Teacher,Yes,Yes,Oily Skin,Hypoallergenic,Relatives,Yes,Very often,Willing,Online,RM 100 - RM 149,Disagree,Yes,Yes,Yes,Yes,Very Excited,Kelantan
5/10/2022 17:27,Female,20-24,Malay,Own,Yes,Yes,Sensitive Skin,Natural,Relatives,Yes,Rarely,Willing,Online,RM 100 - RM 149,Agree,No,Yes,Yes,Yes,Extremely Excited,Selangor
10/29/2022 22:39,Female,25-29,Malay,Own,Yes,No,Brown Spots,Alcohol-free,Relatives,Yes,Very often,Not Willing,Specialized Beauty Shops,RM 100 - RM 149,Agree,Yes,Yes,Yes,Yes,Very Excited,Pulau Pinang
5/5/2022 5:59,Male,30-35,Malay,Student,Yes,No,Natural Skin,Oil-free,Relatives,No,Sometimes,Willing,Pharmacy,RM 100 - RM 149,Neutral,No,Yes,Yes,Yes,Extremely Excited,Selangor
7/11/2022 21:57,Female,25-29,Malay,Manager,Yes,Yes,Dry,Alcohol-free,Relatives,Yes,Very often,Willing,Mall,RM 200 - RM 300,Strongly Disagree,Yes,No,No,No,Moderately Excited,Selangor
6/20/2022 6:28,Female,20-24,Malay,Own,No,Yes,Uneven Skin Tone,Noncomedogenic,Brand,Yes,Rarely,Willing,Mall,RM 200 - RM 300,Strongly Agree,Yes,Yes,Yes,Yes,Very Excited,Pahang
5/31/2022 14:24,Female,30-35,Malay,Manager,Yes,Yes,Dry,Antioxidant,Brand,Yes,Sometimes,Willing,Pharmacy,RM 150 - RM 199,Disagree,Yes,Yes,Yes,Yes,Moderately Excited,Sabah
11/20/2022 17:57,Female,20-24,Malay,Manager,Yes,Yes,Combination Skin,Low pH,Brand,Yes,Very often,Willing,Specialized Beauty Shops,RM 200 - RM 300,Disagree,Yes,Yes,Yes,Yes,Slightly Excited,Sabah
9/6/2022 0:11,Male,25-29,Malay,Own,Yes,Yes,Combination Skin,Natural,Product,Yes,Often,Willing,Mall,RM 100 - RM 149,Neutral,No,Yes,No,Yes,Moderately Excited,Selangor
5/11/2022 10:21,Male,14-19,Malay,Consultant,Yes,Yes,Uneven Skin Tone,Alcohol-free,Relatives,Yes,Yes,Not Willing,Mall,RM 20 - RM 49,Disagree,Yes,Yes,Yes,Yes,Very Excited,W.P. Kuala Lumpur
4/3/2022 14:26,Female,25-29,Malay,Architect,Yes,Yes,Combination Skin,Alcohol-free,Brand,Yes,Often,Willing,Online,> RM 300,Strongly Agree,Yes,No,Yes,Yes,Moderately Excited,W.P. Labuan
5/18/2022 1:38,Female,20-24,Malay,Own,Yes,Yes,Combination Skin,Natural,Product,Yes,Sometimes,Not Willing,Mall,RM 200 - RM 300,Agree,Yes,No,Yes,Yes,Moderately Excited,Kedah
5/8/2022 22:06,Female,30-35,Malay,Manager,Yes,Yes,Combination Skin,Noncomedogenic,Dermatologist,No,Never,Willing,Online,RM 100 - RM 149,Agree,Yes,Yes,Yes,Yes,Moderately Excited,W.P. Putrajaya
4/4/2022 6:00,Female,25-29,Malay,Manager,No,Yes,Combination Skin,Alcohol-free,Brand,Yes,Often,Not Willing,Online,RM 100 - RM 149,Agree,No,Yes,No,No,Very Excited,Perlis
7/14/2022 10:05,Male,25-29,Malay,Consultant,Yes,Yes,Uneven Skin Tone,Hypoallergenic,Product ,Yes,Yes,Willing,Online,RM 100 - RM 149,Disagree,Yes,Yes,Yes,Yes,Very Excited,Pahang
4/22/2022 17:46,Female,25-29,Malay,Teacher,No,Yes,Uneven Skin Tone,Alcohol-free,Relatives,Yes,Often,Willing,Online,RM 100 - RM 149,Neutral,Yes,Yes,Yes,Yes,Moderately Excited,Perlis
7/4/2022 0:35,Female,20-24,Malay,Manager,Yes,No,Brown Spots,Antioxidant,Relatives,Yes,Yes,Willing,Online,RM 200 - RM 300,Neutral,No,Yes,Yes,Yes,Very Excited,Pahang
6/16/2022 11:36,Male,25-29,Malay,Student,Yes,Yes,Brown Spots,Natural,Brand,No,Very often,Willing,Online,RM 50 - RM 99,Disagree,Yes,No,Yes,Yes,Extremely Excited,Sarawak
11/7/2022 2:20,Female,>35,Malay,Manager,Yes,Yes,Combination Skin,Oil-free,Brand,No,Rarely,Not Willing,Online,RM 50 - RM 99,Strongly Disagree,No,Yes,No,Yes,Extremely Excited,Sarawak
5/7/2022 13:28,Female,25-29,Malay,Teacher,Yes,Yes,Combination Skin,Low pH,Relatives,No,Very often,Willing,Mall,RM 200 - RM 300,Strongly Disagree,Yes,Yes,Yes,Yes,Moderately Excited,Pahang
4/9/2022 7:07,Female,20-24,Malay,Consultant,Yes,Yes,Oily Skin,Alcohol-free,Relatives,Yes,Sometimes,Willing,Online,RM 150 - RM 199,Disagree,Yes,No,Yes,Yes,Very Excited,Perlis
5/3/2022 8:40,Female,25-29,Malay,Manager,No,Yes,Combination Skin,Noncomedogenic,Relatives,No,Sometimes,Willing,Online,RM 200 - RM 300,Strongly Disagree,Yes,Yes,Yes,Yes,Moderately Excited,Perak
9/27/2022 2:42,Female,20-24,Malay,Doctor,Yes,Yes,Pigmentation,Antioxidant,Relatives,No,Very often,Willing,Specialized Beauty Shops,RM 200 - RM 300,Strongly Agree,Yes,Yes,Yes,Yes,Very Excited,W.P. Kuala Lumpur
5/26/2022 21:24,Female,30-35,Malay,Teacher,Yes,Yes,Uneven Skin Tone,Antioxidant,Brand,No,Never,Willing,Online,RM 100 - RM 149,Disagree,Yes,Yes,Yes,Yes,Slightly Excited,Pahang
7/18/2022 1:22,Female,>35,Malay,Manager,Yes,Yes,Combination Skin,Natural,Relatives,Yes,Sometimes,Willing,Online,RM 20 - RM 49,Strongly Disagree,Yes,No,Yes,Yes,Extremely Excited,Terengganu
8/30/2022 23:11,Female,25-29,Malay,Student,No,Yes,Combination Skin,Natural,Brand,Yes,Sometimes,Willing,Online,> RM 300,Strongly Agree,Yes,Yes,Yes,Yes,Extremely Excited,Kedah
10/18/2022 16:40,Female,20-24,Malay,Engineer,Yes,Yes,Oily Skin,Hypoallergenic,Relatives,No,Sometimes,Willing,Online,RM 150 - RM 199,Strongly Agree,Yes,No,Yes,Yes,Very Excited,Melaka
6/1/2022 7:05,Female,30-35,Malay,Own,Yes,No,Uneven Skin Tone,Natural,Relatives,Yes,Never,Willing,Online,RM 50 - RM 99,Disagree,Yes,Yes,Yes,Yes,Extremely Excited,Johor
8/18/2022 3:23,Female,>35,Malay,Engineer,Yes,Yes,Uneven Skin Tone,Noncomedogenic,Relatives,Yes,Often,Willing,Online,RM 50 - RM 99,Neutral,Yes,No,Yes,Yes,Not At All Excited,Pahang
8/14/2022 15:47,Female,25-29,Malay,Teacher,Yes,Yes,Combination Skin,Hypoallergenic,Brand,Yes,Very often,Willing,Mall,RM 100 - RM 149,Disagree,Yes,Yes,Yes,Yes,Very Excited,W.P. Putrajaya
8/4/2022 9:12,Female,>35,Malay,Own,Yes,Yes,Combination Skin,Alcohol-free,Brand,Yes,Very often,Willing,Online,RM 100 - RM 149,Neutral,Yes,No,Yes,Yes,Moderately Excited,Perak
10/6/2022 1:12,Female,30-35,Malay,Manager,Yes,Yes,Combination Skin,Natural,Brand,No,Rarely,Willing,Online,RM 200 - RM 300,Strongly Agree,Yes,Yes,Yes,Yes,Slightly Excited,Perlis
8/16/2022 18:38,Female,20-24,Malay,Teacher,Yes,Yes,Oily Skin,Antioxidant,Relatives,No,Often,Willing,Specialized Beauty Shops,RM 50 - RM 99,Agree,Yes,Yes,Yes,Yes,Extremely Excited,Terengganu
4/14/2022 15:10,Male,30-35,Malay,Own,Yes,Yes,Pigmentation,Hypoallergenic,Relatives,Yes,Very often,Willing,Specialized Beauty Shops,RM 50 - RM 99,Strongly Disagree,Yes,Yes,Yes,Yes,Slightly Excited,Sarawak
6/2/2022 16:10,Female,>35,Chinese,Own,Yes,Yes,Uneven Skin Tone,Hypoallergenic,Dermatologist,Yes,Often,Willing,Online,RM 200 - RM 300,Disagree,Yes,Yes,Yes,Yes,Slightly Excited,Pulau Pinang
9/19/2022 9:49,Male,20-24,Chinese,Architect,Yes,No,Brown Spots,Noncomedogenic,Brand,No,Sometimes,Willing,Online,RM 150 - RM 199,Neutral,Yes,Yes,Yes,Yes,Slightly Excited,Sabah
8/26/2022 18:20,Male,30-35,Sabahan,Own,Yes,Yes,Combination Skin,Oil-free,Relatives,Yes,Yes,Willing,Online,RM 100 - RM 149,Neutral,Yes,Yes,Yes,Yes,Very Excited,Negeri Sembilan
7/26/2022 23:46,Female,25-29,Indian,Manager,Yes,Yes,Combination Skin,Hypoallergenic,Salesperson,No,Sometimes,Not Willing,Online,RM 100 - RM 149,Neutral,Yes,No,Yes,Yes,Extremely Excited,Melaka
8/26/2022 16:53,Female,30-35,Sabahan,Student,Yes,Yes,Uneven Skin Tone,Noncomedogenic,Relatives,Yes,Never,Willing,Online,RM 20 - RM 49,Disagree,Yes,Yes,Yes,Yes,Very Excited,Perlis
4/1/2022 0:56,Female,25-29,Chinese,Student,Yes,No,Brown Spots,Oil-free,Relatives,Yes,Very often,Willing,Online,RM 20 - RM 49,Agree,Yes,No,Yes,No,Moderately Excited,Negeri Sembilan
7/11/2022 14:55,Male,30-35,Indian,Manager,Yes,Yes,Oily Skin,Noncomedogenic,Product ,No,Rarely,Willing,Online,> RM 300,Strongly Disagree,Yes,Yes,Yes,Yes,Very Excited,Perlis
9/9/2022 20:54,Female,25-29,Chinese,Student,Yes,No,Brown Spots,Antioxidant,Brand,Yes,Often,Willing,Mall,RM 200 - RM 300,Strongly Agree,Yes,Yes,Yes,Yes,Extremely Excited,Sabah
6/9/2022 12:35,Female,25-29,Indian,Manager,Yes,Yes,Combination Skin,Natural,Brand,Yes,Very often,Not Willing,Mall,RM 50 - RM 99,Neutral,Yes,No,Yes,Yes,Extremely Excited,Melaka
10/15/2022 7:14,Female,20-24,Chinese,Manager,Yes,No,Combination Skin,Alcohol-free,Relatives,Yes,Yes,Willing,Online,RM 50 - RM 99,Strongly Disagree,Yes,Yes,Yes,Yes,Extremely Excited,Kedah
6/18/2022 4:15,Female,25-29,Sabahan,Engineer,Yes,Yes,Combination Skin,Oil-free,Dermatologist,Yes,Sometimes,Not Willing,Online,RM 50 - RM 99,Strongly Disagree,Yes,Yes,Yes,Yes,Very Excited,Perak
11/28/2022 3:21,Male,25-29,Chinese,Consultant,Yes,Yes,Uneven Skin Tone,Natural,Relatives,Yes,Rarely,Willing,Online,RM 50 - RM 99,Strongly Disagree,Yes,Yes,Yes,Yes,Extremely Excited,Kedah
10/3/2022 12:29,Female,20-24,Indian,Doctor,Yes,Yes,Sensitive Skin,Hypoallergenic,Relatives,No,Sometimes,Willing,Online,RM 50 - RM 99,Strongly Agree,Yes,Yes,Yes,Yes,Moderately Excited,Perak
5/26/2022 2:53,Female,20-24,Indian,Architect,Yes,Yes,Combination Skin,Antioxidant,Relatives,Yes,Rarely,Willing,Online,RM 50 - RM 99,Neutral,Yes,Yes,Yes,Yes,Moderately Excited,Melaka
10/22/2022 17:18,Female,20-24,Sabahan,Designer,No,Yes,Combination Skin,Noncomedogenic,Brand,Yes,Sometimes,Willing,Online,RM 100 - RM 149,Disagree,Yes,No,Yes,Yes,Very Excited,Perak
4/2/2022 13:31,Male,25-29,Sabahan,Manager,Yes,No,Uneven Skin Tone,Alcohol-free,Product,Yes,Yes,Willing,Online,RM 100 - RM 149,Disagree,Yes,Yes,Yes,Yes,Slightly Excited,Pulau Pinang
5/27/2022 8:55,Female,25-29,Chinese,Architect,Yes,Yes,Combination Skin,Natural,Relatives,No,Sometimes,Willing,Online,RM 200 - RM 300,Disagree,Yes,Yes,Yes,No,Slightly Excited,W.P. Kuala Lumpur
6/14/2022 0:46,Female,25-29,Indian,Manager,Yes,No,Combination Skin,Natural,Relatives,No,Never,Not Willing,Online,RM 150 - RM 199,Agree,Yes,Yes,Yes,Yes,Extremely Excited,Melaka
10/17/2022 10:32,Female,25-29,Indian,Engineer,Yes,No,Uneven Skin Tone,Natural,Relatives,No,Sometimes,Willing,Mall,< RM 20,Strongly Disagree,Yes,Yes,Yes,Yes,Very Excited,Johor
6/6/2022 14:01,Female,20-24,Sabahan,Student,Yes,No,Combination Skin,Alcohol-free,Relatives,Yes,Often,Willing,Online,RM 100 - RM 149,Strongly Agree,No,No,Yes,Yes,Not At All Excited,Johor
7/13/2022 1:46,Female,30-35,Indian,Manager,Yes,Yes,Uneven Skin Tone,Hypoallergenic,Relatives,Yes,Very often,Willing,Online,< RM 20,Strongly Agree,Yes,Yes,No,Yes,Very Excited,Pahang
5/27/2022 10:27,Female,25-29,Sabahan,Engineer,Yes,Yes,Combination Skin,Oil-free,Observation,Yes,Rarely,Not Willing,Online,RM 100 - RM 149,Strongly Disagree,No,Yes,No,Yes,Moderately Excited,Pahang
5/22/2022 13:40,Female,>35,Chinese,Consultant,Yes,Yes,Uneven Skin Tone,Hypoallergenic,Dermatologist,No,Sometimes,Willing,Online,RM 50 - RM 99,Strongly Agree,Yes,Yes,Yes,Yes,Slightly Excited,Perak
5/6/2022 13:28,Female,20-24,Indian,Student,Yes,Yes,Natural Skin,Noncomedogenic,Dermatologist,Yes,Sometimes,Willing,Online,RM 50 - RM 99,Strongly Disagree,No,Yes,Yes,Yes,Moderately Excited,Pahang
8/11/2022 15:25,Female,25-29,Indian,Doctor,Yes,Yes,Brown Spots,Natural,Brand,No,Sometimes,Willing,Online,RM 50 - RM 99,Agree,Yes,Yes,No,Yes,Moderately Excited,Selangor
